steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length
76561198321131455,33,1,15504,0,15504,2022-09-19 18:07:24,137433325,schinese,开个新号继续骂，傻逼游戏制作组zzz下次DLC出你全家算了，平衡做的一坨史，人类钢筋成废铁，治疗速度慢的要死，把把带医疗箱，玩屠夫你又nm把控机技能全砍了，跟你妈傻逼一样，机子控不到，一会叮一声，一会叮一声，不知道还以为这把有个小叮当搁你制作组家人面前敲丧钟，咋地，理解第五，成为第五？骂你活该，下个版本你改动敢上线你就看你游戏凉，恶心单边人，也恶心单边屠，两边都恶心到，那都平衡了，太酷了，家人们，全懂了。,2023-04-29 01:38:51,2023-04-29 01:38:51,False,4,0,0.509981870651245117,0,False,False,False,True,,204
76561198453317309,9,1,6077,336,6077,2023-04-28 07:01:36,137429906,schinese,瓜皮制作组，打一次脑溢血一次，每天骂一万遍不嫌多,2023-04-29 00:32:07,2023-04-29 00:32:07,False,3,0,0.509981870651245117,0,True,False,False,True,,24
76561199177443009,27,2,1505,0,1505,2023-03-03 22:36:31,137429636,schinese,垃圾,2023-04-29 00:26:51,2023-04-29 00:26:51,False,3,0,0.509981870651245117,0,False,False,False,True,,2
76561198425248650,52,3,8582,240,8541,2023-04-29 22:25:43,137427723,schinese,真的没意思了，不如直接把屠夫删了，就让人类嗯修,2023-04-28 23:49:17,2023-04-28 23:49:17,False,2,0,0.501845002174377441,0,True,False,False,True,,23
76561199057062410,13,1,5527,796,5218,2023-05-01 00:41:27,137427424,schinese,刚玩一个多月 看姐姐视频觉得治疗之环很好用就买了小魔女 好不容易玩的人类都点满了 捏吗你要不要看看你改的什么b样子啊,2023-04-28 23:44:24,2023-04-28 23:44:24,False,2,0,0.501845002174377441,0,True,False,False,True,,58
76561199076226976,31,3,139,0,139,2022-09-17 10:47:22,137427171,schinese,什么垃圾,2023-04-28 23:39:48,2023-04-28 23:39:48,False,2,0,0.501845002174377441,0,True,False,False,True,,4
76561198056887897,46,2,53283,577,53227,2023-04-29 00:17:55,137427034,schinese,单排人受不了了，毁灭吧累了,2023-04-28 23:37:15,2023-04-28 23:37:15,False,2,0,0.501845002174377441,0,True,False,False,True,,13
76561199408038470,6,1,4394,237,4331,2023-04-29 18:09:13,137424589,schinese,太好玩了，更新完上线人类好像焊在机子上一样，全部带修机技能，队友死了也不管，就是嘎嘎修。开局没一会亮三台机，这游戏很不错，推荐。,2023-04-28 22:49:38,2023-04-28 22:49:38,True,0,1,0.498154997825622559,0,True,False,False,True,,64
76561198398518331,124,3,33535,205,33535,2023-04-27 23:59:59,137423107,schinese,死了妈没脑子双亲骨灰都被扬了的傻逼制作组和它那高贵的单边人单边屠都给老子吃屎去吧有妈生没妈养没爹管的脑残玩意 傻逼游戏赶紧死,2023-04-28 22:18:27,2023-04-28 22:18:27,False,0,0,0.476190477609634399,0,True,False,False,True,,62
76561199048273517,126,1,138,138,118,2023-04-28 22:05:46,137422299,schinese,游戏平衡垃圾的一批,2023-04-28 22:03:11,2023-04-28 22:03:11,False,0,0,0,0,True,False,False,True,,9
76561198361231005,66,2,47421,3815,47421,2023-04-28 21:47:48,137421892,schinese,新版本真是太快乐辣，屠夫哥哥真是越来越专一了~~~建议单排萌新不要入坑，不然定叫你知道什么叫毫无游戏体验~~~,2023-04-28 21:54:44,2023-04-28 21:54:44,False,0,0,0,0,True,False,False,True,,55
76561198984433996,5,1,4747,1487,4443,2023-05-01 00:13:42,137421641,schinese,666,2023-04-28 21:49:08,2023-04-28 21:49:08,True,0,0,0,0,True,False,False,True,,3
76561199045345742,2,2,9269,0,9269,2023-02-21 10:16:14,137421466,schinese,就是喜欢没有理由;,2023-04-28 21:45:42,2023-04-28 21:45:42,True,0,0,0,0,True,False,False,True,,9
76561199079765787,3,1,1600,1458,1351,2023-04-29 23:18:10,137421382,schinese,喵喵喵 丢丢丢  略略略,2023-04-28 21:43:56,2023-04-28 21:43:56,True,0,0,0,0,True,False,False,True,,12
76561199386540584,35,17,2150,219,2077,2023-04-30 17:49:56,137420920,schinese,傻逼垃圾游戏赶紧死吧,2023-04-28 21:34:31,2023-04-28 21:34:31,False,1,0,0,0,True,False,False,True,,10
76561198975689779,26,2,5231,309,5181,2023-04-29 13:34:59,137420744,schinese,什么脑残版本,2023-04-28 21:30:53,2023-04-28 21:30:53,False,1,0,0,0,False,False,False,True,,6
76561198973279172,69,9,8918,0,8918,2023-03-04 10:55:54,137419494,schinese,游戏是好游戏，可惜制作组太傻逼,2023-04-28 21:04:41,2023-04-28 21:04:41,False,1,0,0,0,True,False,False,True,,15
76561199139874217,19,2,80359,124,80299,2023-04-28 21:36:26,137419253,schinese,作为一个4年杀机玩家，我见证了sbzzz各种改图改技能，但四月份的改版是最司马的了。完完全全把杀机这么优秀的博弈游戏改成了躲猫猫，守尸游戏。你们真厉害，zzz我日你马,2023-04-28 20:59:51,2023-04-28 20:59:51,False,2,0,0.523809552192687988,0,True,False,False,True,,83
76561198323152288,396,15,7876,0,7876,2023-02-10 15:43:58,137418892,schinese,🟩⬛️🟩⬛️🟩;🟩⬛️🟩⬛️🟩;🟩👁️🟩👁️🟩;🟩⬛️🟩⬛️🟩;🟩⬛️👄⬛️🟩;🟩⬛️🟩⬛️🟩;🟩⬛️🟩⬛️🟩;🟩⬛️🟩⬛️🟩;🟩⬛️🟩⬛️🟩;家人们谁懂啊？;杀机怎么会改成这样呢？;无语子,2023-04-28 20:50:48,2023-04-28 20:50:48,False,0,0,0,0,True,False,False,True,,95
76561198897690658,17,1,25953,366,25815,2023-04-28 22:55:00,137418650,schinese,laxi,2023-04-28 20:44:45,2023-04-28 20:44:45,False,0,0,0,0,True,False,False,True,,4
76561198231037304,107,2,46170,640,46057,2023-04-29 14:59:31,137418619,schinese,zzz就是傻逼,2023-04-28 20:44:00,2023-04-28 20:44:00,False,0,0,0,0,True,False,False,True,,7
76561199497956664,1,1,174,174,65,2023-04-30 17:39:14,137417375,schinese,看了两三年的视频，前几天刚买了游戏，又买了个皮脸dlc。昨天玩了一个小时。我在这游戏最拉的时候入坑了233,2023-04-28 20:12:10,2023-04-28 20:12:10,True,0,0,0,0,True,False,False,True,,53
76561198142036591,697,6,47705,3159,46781,2023-05-01 00:46:12,137416223,schinese,弱智制作组瞎平衡:);上个教玩家玩游戏的是blizzard，已经凉了:),2023-04-28 19:41:29,2023-04-28 19:41:29,False,0,0,0,0,True,False,False,True,,36
76561199272029073,14,5,20686,69,20661,2023-04-29 19:50:47,137416009,schinese,信仰枪手，会继续玩，但是不会再推荐任何人入坑了，真的很失望,2023-04-28 19:36:26,2023-04-28 19:36:26,False,0,0,0,0,True,False,False,True,,29
76561199394702748,5,1,367,367,295,2023-04-30 20:06:43,137415426,schinese,垃圾游戏，技能跟屎一样，建议想玩的人等下一版本再玩吧,2023-04-28 19:19:51,2023-04-28 19:19:51,False,0,0,0,0,True,False,False,True,,26
76561198839967065,72,6,1219,772,817,2023-04-30 19:13:23,137414080,schinese,屎,2023-04-28 18:39:18,2023-04-28 18:39:18,False,0,0,0,0,True,False,False,True,,1
76561199069931546,51,2,101716,1750,100990,2023-04-30 22:14:30,137413048,schinese,晚上睡觉被窝里全是小叮当,2023-04-28 18:08:41,2023-04-28 20:37:16,False,0,0,0,0,True,False,False,True,,12
76561199179614892,16,1,24332,211,24153,2023-04-30 18:32:38,137412891,schinese,LA XI,2023-04-28 18:03:16,2023-04-28 18:03:16,False,0,0,0,0,True,False,False,True,,5
76561198855782768,7,1,1014,66,1012,2023-04-30 19:18:23,137412022,schinese,新版本太辣鸡了，玩个毛,2023-04-28 17:34:58,2023-04-28 17:34:58,False,0,0,0,0,True,False,False,True,,11
76561198997891956,28,1,3330,159,3292,2023-04-28 17:51:18,137411495,schinese,太好玩啦，黎明杀机,2023-04-28 17:17:57,2023-04-28 17:17:57,False,0,0,0,0,True,False,False,True,,9
76561198307817228,36,1,40237,884,40028,2023-04-30 23:03:46,137411271,schinese,改的什么玩意,2023-04-28 17:10:20,2023-04-28 17:10:20,False,0,1,0,0,True,False,False,True,,6
76561199277526880,6,1,22009,224,21916,2023-04-28 17:32:38,137409951,schinese,垃圾制作组玩玩游戏再改行吗？垃圾技能垃圾匹配机制！玩勾圈,2023-04-28 16:25:37,2023-04-28 16:25:37,False,0,0,0,0,True,False,False,True,,28
76561198291810162,49,8,25070,1059,25070,2023-04-28 15:20:50,137408284,schinese,和我打黎明杀机的都不玩了，你觉得是为什么呢？？？,2023-04-28 15:26:32,2023-04-28 15:26:32,False,0,0,0,0,True,False,False,True,,24
76561198394955032,29,1,58000,362,58000,2023-04-28 15:12:57,137407836,schinese,no,2023-04-28 15:13:51,2023-04-28 15:13:51,False,0,0,0,0,True,False,False,True,,2
76561199026682420,15,3,6988,50,6938,2023-04-30 11:10:23,137407454,schinese,nmd破游戏越改越魔幻，除了主播和信仰玩家谁还玩你？？？给爷爬,2023-04-28 15:05:30,2023-04-28 15:05:30,False,0,0,0,0,True,False,False,True,,31
76561199050438332,8,1,43192,2798,42558,2023-04-30 19:08:32,137406554,schinese,LAJI!!,2023-04-28 14:47:32,2023-04-28 14:47:32,False,0,0,0,0,True,False,False,True,,6
76561198116979715,183,12,45129,1422,44954,2023-04-30 18:59:04,137404780,schinese,想自闭你就来，新版本教你玩游戏系列。,2023-04-28 13:45:45,2023-04-28 13:45:45,False,0,0,0,0,True,False,False,True,,18
76561199116666631,21,1,67789,2303,67640,2023-04-30 18:09:13,137404580,schinese,无语,2023-04-28 13:39:09,2023-04-28 13:39:09,False,0,0,0,0,False,False,False,True,,2
76561199186382153,41,3,10704,1321,10337,2023-04-30 16:10:03,137404316,schinese,新版本让单排人的体验很痛苦，屠夫又因为图腾的改版被车队暴揍。制作组nmsl,2023-04-28 13:30:29,2023-04-28 13:30:29,False,0,0,0,0,True,False,False,True,,37
76561198882555619,3,4,1545,167,1377,2023-04-28 15:05:57,137402451,schinese,,2023-04-28 12:21:11,2023-04-28 12:21:11,False,0,0,0,0,True,False,False,True,,0
76561199018730652,30,17,3624,1180,2848,2023-05-01 03:53:24,137401438,schinese,很好玩的一款游戏，希望越来越火,2023-04-28 11:43:02,2023-04-28 11:43:02,True,0,0,0.454547375440597534,0,True,False,False,True,,15
76561198258954636,22,1,92111,1460,92091,2023-04-28 11:59:34,137401181,schinese,策划的大脑就是一坨答辩啦。,2023-04-28 11:34:09,2023-04-28 11:34:09,False,0,0,0,0,True,False,False,True,,13
76561199471264041,28,5,14135,1996,14086,2023-04-30 06:56:10,137400600,schinese,傻逼游戏，你妈的萌新就靠着一手祝福治疗，勉强有一点点游戏体验，敢去和屠夫博弈一下，tmd削了之后带个自摸摸半年，有些地图找队友难的一批，玩屠夫盐水也削了，把把都是被4挂，不想着提升一下其余的弱智技能，就想着削多用技能，你是懂做游戏的，版本更新后还换回英文，时不时卡退，我现在都他妈被禁赛两天了，我是真你妈妈的服，快凉吧，头一次见更新游戏两边都不得好的，6，泰裤辣☺️,2023-04-28 11:13:04,2023-04-28 11:13:04,False,1,0,0.512658238410949707,0,True,False,False,True,,183
76561198801280048,4,1,1543,1275,1077,2023-04-29 13:15:02,137397776,schinese,很不错的游戏，虽然有点小惊悚，但游戏体验感很好。,2023-04-28 09:31:47,2023-04-28 09:31:47,True,0,0,0.454547375440597534,0,True,False,False,True,,24
76561198402147516,14,1,40730,494,40730,2023-04-28 07:48:05,137394852,schinese,环境非常差 对单排屠夫玩家非常不友好 没有有一定基础无法针对人类 不明白这是个屠夫杀人的游戏还是人类溜屠夫的游戏了 现在版本人类只管修机 各种技能速修 屠夫没有控机基础能力的话一挂就两台机 素质还极差 砸板嘲讽 开门嘲讽 以前环境好的时候还玩 现在不会再玩了,2023-04-28 07:50:19,2023-04-28 07:50:19,False,0,0,0,0,False,False,False,True,,129
76561199479849358,1,1,687,678,687,2023-04-28 07:27:09,137394234,schinese,H,2023-04-28 07:27:27,2023-04-28 07:27:27,True,0,0,0.495145618915557861,0,True,False,False,True,,1
76561198312690159,54,1,10419,2102,10383,2023-04-30 19:28:11,137391859,schinese,入坑一个版本光速退坑，见证了钢筋得辉煌，也见识了爆发的威力。;这个版本的游戏说实话我玩起来没有感到任何乐趣，每天打开游戏就像在折磨自己，一把又一把机械地点着继续。;突然有一天发现“把喜欢的角色转生”这个理由已经不足以在支持着我继续打开它了，我知道是时候了。;谢谢你制作组，为我省下了宝贵的时间，让我有机会走出家门享受阳光，发现那些我曾经没有注意到的生活中的美好的事情。;带着你的傲慢继续作吧，哪怕你是我非对称的初心，我怕是没办法陪你继续走下去了。,2023-04-28 06:11:59,2023-04-28 06:11:59,False,1,0,0.52173912525177002,0,True,False,False,True,,223
76561199304099409,114,21,196,49,146,2023-04-28 20:12:50,137383841,schinese,第五人格和这个游戏有些像，都是非常不错的游戏。,2023-04-28 02:57:36,2023-04-28 02:57:36,True,0,0,0.480680793523788452,0,True,False,False,True,,23
76561199435606026,1,1,26924,0,26924,2023-04-10 21:48:51,137375923,schinese,沙皮zzz,2023-04-27 23:56:36,2023-04-27 23:56:36,False,0,0,0,0,True,False,False,True,,5
76561199237421195,5,1,426,426,203,2023-04-30 23:00:05,137374553,schinese,还行,2023-04-27 23:27:28,2023-04-27 23:27:28,True,0,0,0.480680793523788452,0,True,False,False,True,,2
76561199020667497,18,2,6685,0,6685,2023-04-08 21:29:49,137374509,schinese,玩你摩洛哥炒饼,2023-04-27 23:26:28,2023-04-27 23:26:28,False,0,0,0,0,False,False,False,True,,7
76561199250004673,29,6,5329,2060,4989,2023-04-30 22:45:50,137374106,schinese,废物游戏趁早凉了算了,2023-04-27 23:17:15,2023-04-27 23:17:15,False,1,0,0.523809552192687988,0,True,False,False,True,,10
76561198328069738,3,1,239,239,137,2023-04-28 14:24:34,137373645,schinese,竞技性强,2023-04-27 23:06:57,2023-04-27 23:06:57,True,0,0,0.476192593574523926,0,True,False,False,True,,4
76561198426069172,25,7,7135,1092,6865,2023-04-30 22:35:50,137373344,schinese,这游戏是不是死了妈自从这个版本更新之后会偶尔掉线,2023-04-27 22:59:39,2023-04-27 22:59:39,False,0,0,0,0,True,False,False,True,,24
76561198969690689,21,1,11081,3531,9895,2023-04-30 23:04:32,137371464,schinese,由于整个游戏都发生在各种各样的农场里，外加幸存者需要去开发电机，而屠夫则需要逮住他们，所以这个游戏也被戏称为“农场主与偷电贼的故事”，不对称，但是很平衡，就像现实中的猫捉老鼠那样，《黎明杀机》中幸存者和屠夫的数量同样也是不对等的。类似的1vN设计我们在之前的《进化》中就已见过，可惜《进化》的平衡性做得并不好，这也是导致其销量不佳的重要原因之一。而《黎明杀机》则在这方面动了很多脑筋，最后呈现给玩家的结果可以说相当不错。,2023-04-27 22:16:08,2023-04-27 22:16:08,True,0,0,0.480680793523788452,0,False,False,False,True,,210
76561198987800366,20,1,88637,455,88637,2023-04-27 13:12:18,137370827,tchinese,鬼一直守屍針對 對現在倖存者根本超難玩 然後現在鬼一直變強 倖存者強的技能一直改弱 到底怎麼玩? 團隊合作遊戲 不出內建語音? 平衡改動X 減少玩家O 真的越改越爛,2023-04-27 22:00:15,2023-04-27 22:00:15,False,1,0,0.5,0,True,False,False,True,,82
76561198850284323,4,1,519,16,505,2023-04-28 20:04:44,137370203,schinese,非常卡    进去都难   心态都没了怎么玩,2023-04-27 21:45:48,2023-04-27 21:45:48,False,0,0,0,0,False,False,False,True,,22
76561198157758573,41,3,61826,769,61740,2023-04-30 00:39:40,137369614,schinese,转战第五人格,2023-04-27 21:31:55,2023-04-27 21:34:01,True,0,0,0,2,False,False,False,True,,6
76561198428682267,37,2,39607,2182,38628,2023-04-30 21:10:15,137369557,schinese,新手千万别入坑!我跪下来求你们!,2023-04-27 21:30:30,2023-04-27 21:30:30,False,0,0,0,0,True,False,False,True,,16
76561198850321880,89,5,9759,1834,9173,2023-05-01 00:41:53,137368502,schinese,萌新入坑可以先玩玩枯萎者 这屠夫比较简单,2023-04-27 21:05:48,2023-04-27 21:05:48,True,8,5,0.565826117992401123,0,True,False,False,True,,20
76561198212063351,67,2,15105,219,15105,2023-04-22 15:58:53,137368448,schinese,虽然说1v4游戏平衡不好做，但这不是zzz智障平衡做的跟屎一样的借口。,2023-04-27 21:04:13,2023-04-27 21:04:13,False,0,0,0,0,True,False,False,True,,35
76561199482701116,2,1,3395,244,3259,2023-04-30 19:46:16,137367964,schinese,答辩版本，没钢筋不好玩了QwQ,2023-04-27 20:50:18,2023-04-27 20:50:18,True,1,0,0.498002111911773682,0,True,False,False,True,,15
76561199015163849,21,2,2599,423,2518,2023-04-27 21:32:47,137366606,schinese,设计师玩玩游戏;,2023-04-27 20:12:07,2023-04-27 20:12:07,False,0,0,0,0,True,False,False,True,,8
76561199036970809,6,1,68694,1783,68315,2023-04-29 19:39:15,137366005,schinese,我是游戏刚出就开始玩的，我只想说游戏策划越来越天马行空，更新着他们的游戏，跟玩家毫无关系。钢筋，我真的按了，到什么叫钢筋太好用了，别再用了？6.7.0版本答案小叮当，疯狂折磨人类玩家，无脑操作就能32000，游戏意义在哪？,2023-04-27 19:54:01,2023-04-27 19:54:01,False,2,0,0.536423861980438232,0,True,False,False,True,,111
76561199178296191,10,1,3875,1893,2438,2023-04-30 23:06:45,137365515,schinese,trash game,2023-04-27 19:37:58,2023-04-27 19:37:58,False,0,0,0,0,True,False,False,True,,10
76561198259012647,32,7,2970,2970,2292,2023-04-29 12:22:19,137365230,schinese,已经是鬼面的形状了,2023-04-27 19:29:09,2023-04-27 19:29:09,True,0,0,0,0,False,False,False,True,,9
76561199139562028,6,1,48408,571,48047,2023-04-28 17:56:50,137364762,schinese,666,2023-04-27 19:14:34,2023-04-27 19:14:34,True,0,0,0.495145618915557861,0,True,False,False,True,,3
76561198799381798,8,1,177111,2961,176485,2023-04-30 22:39:06,137364534,schinese, 好游戏，强烈推荐。。,2023-04-27 19:07:08,2023-04-27 19:07:08,True,0,0,0.495145618915557861,0,True,False,False,True,,11
76561199057090376,10,3,2035,102,2035,2023-04-25 19:08:08,137364359,schinese,这傻逼游戏，电脑上甚至没dbd的外挂都说我开，封了申诉也摆烂，各种踢皮球，傻逼游戏,2023-04-27 19:00:12,2023-04-27 19:00:12,False,0,0,0,0,False,False,False,True,,41
76561198390693809,37,5,376,0,376,2022-11-01 20:10:51,137364217,schinese,Why don't you listen to the opinions of players when planning? Why not do a simple tabular count and see what everyone thinks together. Think about how to change it to help the game balance and increase the fun of the game. The change of reinforcement will lack a lot of fun in the game. Greatly reduce the interaction and mental game between humans and butchers. Humans blindly repair machines, and they have to force butchers to guard human corpses. This mode makes the game of Kill Boring and unfriendly to newcomers. The results of the update result in the loss of more players and no new people entering.,2023-04-27 18:55:00,2023-04-27 18:55:00,False,1,0,0.523809552192687988,0,False,False,False,True,,609
76561199465702400,6,1,5002,1186,4647,2023-04-30 21:50:43,137363559,schinese,好玩,2023-04-27 18:32:11,2023-04-27 18:32:11,True,0,0,0.495145618915557861,0,True,False,False,True,,2
76561198814758870,27,2,22646,164,22627,2023-04-28 14:01:03,137363133,schinese,单排人真的坐牢，你问我为什么不多排？朋友全都卸载辣！,2023-04-27 18:17:21,2023-04-27 18:17:21,False,0,0,0,0,True,False,False,True,,26
76561199196579573,17,2,2460,2460,2460,2023-04-27 17:20:36,137361585,schinese,好玩,2023-04-27 17:20:44,2023-04-27 17:20:44,True,0,0,0.433778882026672363,0,True,False,False,True,,2
76561198846734406,16,1,119171,2798,117986,2023-04-30 19:21:39,137361478,schinese,游戏组脑子有坑，技能越改越shi。。。。。无语,2023-04-27 17:16:36,2023-04-27 17:16:36,False,0,0,0,0,True,False,False,True,,23
76561199069719302,83,2,13029,4072,12543,2023-05-01 03:58:49,137361279,schinese,垃圾更新，最差版本，单排老人头，车队随便跑，屠皇照样杀，萌新只能守,2023-04-27 17:07:42,2023-04-27 17:07:42,False,0,1,0,0,True,False,False,True,,33
76561198837737480,76,2,46577,1105,45560,2023-04-30 19:24:28,137360071,schinese,改的什么玩意,2023-04-27 16:16:43,2023-04-27 16:16:43,False,1,0,0.523809552192687988,0,True,False,False,True,,6
76561199400083049,10,4,158,0,158,2023-04-02 14:42:07,137356260,schinese,现在的评论区都怎么了？不知道说什么就回家舔你亩亲的比水去，天天牛子牛子没完了？每个人来翻评论区都是为了了解这个游戏怎么样，好不好玩，有没有缺点，谁在乎你那还没小拇指大的牛子？你要点数买扫必头像关我吊事，自己穷买不起就来当乞丐等着你爹吐给你呢？还有各种养猫的，你怎么不把尼马拴上狗链子放评论区当星奴？天天复制点烂梗到处刷，别人真正对游戏的评价都被顶下去了，你的核桃脑子想不出东西就赶紧抱着你的爽亲速度入土，别在这发癫复制刷烂梗，你发一次你佳里人的谷辉就少一两，刹必玩意还有那群跟风点赞送礼物的，只有最自卑的人才会找认同，怎么，他是神仙说给你加就给你加？我看到那种发牛子的就是一个踩，不照样16-17又粗又大？只有真正短小的自卑崽才会寄希望于这种啥勾发的牛子精灵，到处泛滥就是这群短狗纵容出来的，下次我见到这种评论下边点赞的送点数的一起骂，你自己进到你亩亲的比里都没感觉的短狗就跟现实里的舔狗一样恶心，赶紧拖着你那野跌一起入土，刹必,2023-04-27 13:34:53,2023-04-27 13:34:53,True,0,0,0.471587091684341431,0,True,False,False,True,,414
76561198391475139,64,6,25438,2007,24835,2023-04-30 19:20:09,137356139,schinese,敏敏想和皮脸叔叔在地下室箱子上X,2023-04-27 13:30:16,2023-04-27 13:30:16,True,1,1,0.501357853412628174,0,True,False,False,True,,16
76561199384595143,15,1,26652,38,26652,2023-04-24 13:48:23,137355817,schinese,哎，没以前那个味儿了。,2023-04-27 13:16:47,2023-04-27 13:16:47,False,1,0,0.520958065986633301,0,True,False,False,True,,11
76561199428797086,1,1,23623,2058,23155,2023-05-01 03:17:58,137351863,schinese,垃圾游戏,2023-04-27 10:50:32,2023-04-27 10:50:32,False,1,0,0.520958065986633301,0,True,False,False,True,,4
76561199190992212,251,11,834,0,834,2022-11-04 10:31:49,137347197,schinese,;hgjhgjh,2023-04-27 08:14:41,2023-04-27 08:14:41,False,0,0,0,0,True,False,False,True,,8
76561198426165455,3,2,102143,1952,101393,2023-04-30 11:52:09,137346270,schinese,这游戏对外挂太宽容了，沙冰制作组出不搞好平衡性出一堆没用的东西赚钱瞎即巴改还想提升竞技性，任何一个竞技性游戏都没有这样放任开挂，马上人手一个透视，制作组么纵容挂逼还想平衡竞技，估计是大麻抽多了吧，老外的思维难以理解,2023-04-27 07:46:51,2023-04-27 07:46:51,False,2,0,0.520958065986633301,0,True,False,False,True,,107
76561198381133736,104,2,37525,911,37232,2023-04-30 07:43:24,137339610,schinese,拿脚做平衡，同时恶心人屠，真有你的,2023-04-27 04:27:46,2023-04-27 04:27:46,False,1,0,0.508771896362304688,0,True,False,False,True,,17
76561198397088165,32,4,35273,997,35273,2023-04-27 02:03:04,137334548,schinese,車隊vs幻神，其他都是陪玩。,2023-04-27 02:20:39,2023-04-27 02:20:39,False,1,0,0.508771896362304688,0,True,False,False,True,,14
76561199330577058,6,1,445,136,445,2023-04-27 01:23:03,137332800,schinese,我这号一把对局没打过你给我EAC封禁了是吧，你太行了，游戏时间7.8个小时，点了7小时的血点，还有0.8小时在挂着，你给我封了。其次，你看看你把钢筋削成什么傻逼技能了，我是真看不懂，为什么就逮着钢筋削，钢筋是把你妈杀了吗。现在游戏对局是什么B样你是一点不管，削屠夫控机技能，不控机还玩个几把，之前削爆发，毁灭，现在又把痛苦共鸣改成代币，你把你妈栓在评论区当星奴得了，一个代币操十次。,2023-04-27 01:40:27,2023-04-27 01:40:27,False,0,0,0.485294133424758911,0,True,False,False,True,,191
76561198974750889,26,1,14986,2889,13344,2023-05-01 05:57:37,137332786,schinese,强烈建议制作组玩一下自己做的游戏。平衡完全不存在，专门盯着出场率高的技能砍，弱智技能一个不改。公司如果不想做游戏可以不做的，但偏偏还是要大更新一波来恶心玩家，只能说真的太棒啦！,2023-04-27 01:40:11,2023-04-27 01:40:11,False,0,0,0,0,True,False,False,True,,88
76561198306991958,6,1,47607,447,47604,2023-04-26 23:52:16,137328029,schinese,laji,2023-04-26 23:50:18,2023-04-26 23:50:18,False,0,0,0,0,False,False,False,True,,4
76561198419162771,17,4,5889,2266,4581,2023-05-01 00:54:07,137327564,schinese,niu B,2023-04-26 23:38:42,2023-04-26 23:38:42,True,0,0,0.476190477609634399,0,True,False,False,True,,5
76561198929742211,52,5,34855,661,34675,2023-04-30 18:02:06,137326456,schinese,最近的改动让人把手焊在电机上，屠这边不是隧道露营就是直接寄到出局，让两边都难受，还得是你啊zzz,2023-04-26 23:12:43,2023-04-26 23:12:43,False,0,0,0,0,True,False,False,True,,48
76561198200626379,65,3,58079,111,58079,2023-04-26 22:47:54,137326453,schinese,五星游戏评论家麦克阿瑟曾这样评价6.7.0版本：我推荐把游玩DBD当前版本列入满清十大酷刑之一，如果让我选择，我宁愿承受其余全部九项酷刑并视其为一种解脱,2023-04-26 23:12:40,2023-04-26 23:12:40,False,1,2,0.523809552192687988,0,True,False,False,True,,76
76561199014451976,4,1,62824,1356,62761,2023-04-30 03:32:51,137324882,schinese,辣鸡改动，不想多说,2023-04-26 22:34:48,2023-04-26 22:34:48,False,0,0,0,0,True,False,False,True,,9
76561199170143599,40,2,22671,2998,22589,2023-04-29 18:58:12,137323859,schinese,good,2023-04-26 22:12:15,2023-04-26 22:12:15,True,0,0,0,0,True,False,False,True,,4
76561198436754863,10,1,4082,2693,3462,2023-04-30 22:41:51,137323242,schinese,1,2023-04-26 21:57:59,2023-04-26 21:57:59,True,0,0,0,0,True,False,False,True,,1
76561198283300589,90,4,36979,0,36979,2023-01-05 20:29:43,137323053,schinese,垃圾制作组,2023-04-26 21:53:14,2023-04-26 21:53:14,False,0,0,0,0,True,False,False,True,,5
76561198972639482,15,1,75532,312,75451,2023-04-26 23:05:29,137322983,schinese,垃圾游戏千万别入坑,2023-04-26 21:51:44,2023-04-26 21:51:44,False,1,0,0.508591115474700928,0,True,False,False,True,,9
76561198851590003,28,2,7314,3048,6250,2023-05-01 02:21:56,137321956,schinese,我是傻逼,2023-04-26 21:27:31,2023-04-26 21:27:31,True,0,0,0,0,True,False,False,True,,4
76561198273576442,21,2,28252,840,28252,2023-04-26 20:54:44,137321016,schinese,言简意赅：ZZZ， F  U M！;会改就改，不会改就他妈的出骚皮就行了，草，改的什么吊玩意。,2023-04-26 21:03:42,2023-04-26 21:03:42,False,2,0,0.531608283519744873,0,True,False,False,True,,47
76561198337450552,15,1,2343,2343,629,2023-05-01 02:02:45,137320857,schinese,第五人格原身，相当于3d的第五人格，对配置要求不高，对纯萌新不是很友好，天赋有点难搞，地图基本只能随机，有点难,2023-04-26 20:59:55,2023-04-26 20:59:55,True,0,0,0,0,True,False,False,True,,55
76561198351025592,15,1,24487,1255,24191,2023-04-30 17:06:26,137320086,schinese,垃圾游戏，60ping都要吃超长刀气，我真超你妈zzz，尼玛的,2023-04-26 20:40:31,2023-04-26 20:40:31,False,1,0,0.508591115474700928,0,True,False,False,True,,31
76561198373484769,10,2,11974,2252,11271,2023-04-30 22:48:53,137319761,schinese,越改越垃圾钢筋都改没了真的别玩,2023-04-26 20:30:18,2023-04-26 20:30:18,False,1,0,0.508591115474700928,0,False,False,False,True,,15
76561199379791029,15,2,24028,5730,22904,2023-05-01 05:55:34,137319493,schinese,马勒戈壁的傻逼制作组，智商甚至不如我的儿子杨磊;-,2023-04-26 20:22:46,2023-04-26 20:22:46,False,1,1,0.506172835826873779,0,True,False,False,True,,25
