steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length,review_updated,timestamp_dev_responded, developer_response
76561198968999185,18,1,5323,0,5323,2023-02-19 02:13:17,137313530,schinese,有血有肉的人物，引人入胜的剧情,2023-04-26 16:45:45,2023-04-26 16:45:45,True,0,0,0,0,True,False,False,True,,15,False,,
76561198282885352,40,1,2419,2253,2014,2023-05-02 23:11:19,137312849,schinese,可玩性很高，剧情很充足，一玩就停不下来,2023-04-26 16:18:31,2023-04-26 16:18:31,True,0,0,0,0,False,False,False,True,,19,False,,
76561198886516608,81,4,452,441,452,2023-04-26 15:34:36,137311990,schinese,老了，不能接受游戏里的现实元素了。想体验的是一场浪漫、无所畏惧以及无拘无束的冒险,2023-04-26 15:42:04,2023-04-26 15:42:04,False,0,0,0.471494615077972412,0,True,False,False,True,,40,False,,
76561198371256273,12,2,4687,1107,4305,2023-04-28 16:19:48,137311131,schinese,做做剧情，打打牌，挺好,2023-04-26 15:06:57,2023-04-26 15:06:57,True,0,0,0,0,True,False,False,True,,11,False,,
76561198435023531,10,1,7624,245,7624,2023-04-23 23:29:09,137310895,schinese,剧情无敌,2023-04-26 14:55:27,2023-04-26 14:55:27,True,0,1,0,0,True,False,False,True,,4,False,,
76561199217722677,56,2,592,64,535,2023-05-01 17:03:17,137309199,schinese,游戏很好玩，但不知道为什么，我这边画面怎么设置都很糊，显卡是3060ti,2023-04-26 13:41:29,2023-04-26 13:41:29,True,0,0,0,0,True,False,False,True,,36,False,,
76561199139828889,88,31,10690,8037,9711,2023-04-27 23:00:36,137308828,schinese,推荐给新手的几个要点;1:恶心，玩着头晕的人，可以关闭垂直，猎魔人视角选择关闭鱼眼，操作系统选择第二套;2:关于装备，不要购买任何装备，只要猎魔人装备，也不要购买任何武器图纸，除了猎魔人装备藏宝图必买。;因为除了猎魔人装备，买其他装备完全就是亏死，;再说派系，猫派可以理解为近战攻击强大，狮鹫派理解为法师，熊派没用过不谈，买卖装备，铸剑师收购武器价格会比护甲师高点，护甲师同理。;3:回复血量的补给品，食物，主要靠搜刮，药剂，比如燕子药水，只要背包里还有万金溶剂，冥想会自动补充药剂数量(也包括炸弹，尚不知道炸弹补充需要啥，反正我没缺过)，血量也会回复满，药剂不在需要再次制;作，所以打怪的时候别再珍惜药水了;4:也是我觉得最重要的一点，在完成主线任务《最后的准备，特莉丝》时，请一定要手动存档(退出键上面的那个储存游戏)，请一定要注意不要F5快速存档，因为这种存档会被覆盖，做这个准备也是给自己一次机会。,2023-04-26 13:25:59,2023-04-26 13:25:59,True,1,0,0.523809552192687988,0,True,False,False,True,,403,False,,
76561199175012618,12,1,2631,2631,2270,2023-04-27 21:15:45,137307483,schinese,HAOWAN,2023-04-26 12:28:58,2023-04-26 12:28:58,True,0,0,0,0,True,False,False,True,,6,False,,
76561198114043737,218,40,12046,4468,12046,2023-04-26 20:54:40,137307075,schinese,200h白金，截止到目前2023年，也依然是世界上最优秀的几个RPG之一，dlc最后白狼望着镜头微微一笑，也给巫师三部曲和白狼的冒险画上了最完美的句点。,2023-04-26 12:12:15,2023-04-27 17:49:49,True,0,0,0,0,False,False,False,True,,76,True,,
76561198819427628,43,5,4219,3837,3078,2023-05-02 01:14:54,137304948,schinese,.,2023-04-26 10:46:30,2023-04-26 10:46:30,True,0,0,0,0,True,False,False,True,,1,False,,
76561199239577944,7,1,5603,4329,4750,2023-05-03 07:26:59,137303937,schinese,杰洛特好辣,2023-04-26 10:08:13,2023-04-26 10:08:13,True,0,0,0,0,True,False,False,True,,5,False,,
76561198425340671,17,3,2745,2458,286,2023-05-03 06:02:33,137303614,schinese,剧情画面放到现在都不过时   真的太好玩了,2023-04-26 09:56:00,2023-04-26 09:56:00,True,0,0,0,0,True,False,False,True,,21,False,,
76561198208921073,124,6,12870,5294,10613,2023-05-02 22:46:23,137302334,schinese,在库里待了好几年了，今年才好好玩。剧情实在是太丰富辣，主线加探索花了快180个小时！好久没这么尽兴过了！什么时候把1代2代重制一下就好了！,2023-04-26 09:13:13,2023-04-26 09:13:13,True,0,0,0,0,True,False,False,True,,69,False,,
76561198111110057,31,1,2585,0,2585,2022-12-28 16:55:16,137289227,schinese,Toss a coin to your witcher!;这部游戏的剧情和画面渲染没话说，就是战斗系统不敢恭维hhh。;在e宝买了简中，200h+的时长，没想到进度还能在steam保留，就是显示的游戏时长清零了，以及要重新做成就。,2023-04-26 02:43:52,2023-04-26 02:43:52,True,1,0,0.523809552192687988,0,True,False,False,True,,115,False,,
76561198133947684,76,4,4859,183,4859,2023-04-26 00:56:32,137284876,schinese,神作中的神作，尤其最近加上了中文配音，简直了,2023-04-26 01:09:12,2023-04-26 01:09:12,True,0,0,0,0,True,False,False,True,,22,False,,
76561199020984967,35,2,1410,987,604,2023-05-01 00:00:16,137283167,schinese,SCGHCH,2023-04-26 00:31:23,2023-04-26 00:31:23,True,0,0,0,0,True,False,False,True,,6,False,,
76561198320001618,26,5,19185,1735,19185,2023-04-26 00:06:24,137282711,schinese,很棒,2023-04-26 00:20:54,2023-04-26 00:20:54,True,0,0,0,0,True,False,False,True,,2,False,,
76561199332865964,12,2,5896,1892,5562,2023-04-28 17:20:15,137280383,schinese,永远的神作,2023-04-25 23:31:07,2023-04-25 23:31:07,True,0,0,0,0,True,False,False,True,,5,False,,
76561199389068766,24,2,3574,1045,3465,2023-04-26 14:54:39,137278426,schinese,今天刚通关，非常好玩，剧情非常棒，,2023-04-25 22:50:04,2023-04-25 22:56:13,True,0,0,0,0,True,False,False,True,,17,True,,
76561199427402047,30,8,3450,2607,1976,2023-05-03 01:04:06,137277027,schinese,静下心玩，还有一堆感叹号等着你,2023-04-25 22:19:22,2023-04-25 22:19:22,True,0,0,0,0,True,False,False,True,,15,False,,
76561199002847278,65,3,641,639,641,2023-04-25 22:08:05,137276553,schinese,牛逼,2023-04-25 22:08:51,2023-04-25 22:08:51,True,0,0,0,0,True,False,False,True,,2,False,,
76561199189449929,34,7,8087,464,8018,2023-04-26 13:01:55,137274802,schinese,133h，真没想到能玩下去，越玩越上头！剧情代入感神！中配好好好！但是次世代更新优化依托答辩,2023-04-25 21:29:02,2023-04-25 21:29:02,True,0,0,0,0,True,False,False,True,,46,False,,
76561199000680194,10,1,6325,1919,6046,2023-04-28 18:00:51,137274037,schinese,里面有许多意想不到的惊喜，值得一试,2023-04-25 21:10:39,2023-04-25 21:10:39,True,0,0,0,0,True,False,False,True,,17,False,,
76561199029099357,31,4,3089,555,3069,2023-04-25 20:53:58,137273211,schinese,rnm越优化越卡,2023-04-25 20:48:52,2023-04-25 20:48:52,True,0,0,0,0,True,False,False,True,,8,False,,
76561199152163104,2,1,18601,0,18601,2023-03-31 01:50:04,137271264,schinese,好玩死了啊,2023-04-25 19:57:15,2023-04-25 19:57:15,True,0,0,0,0,True,False,False,True,,5,False,,
76561198343789032,10,2,2622,1117,2180,2023-04-27 23:02:55,137269693,schinese,离开了魔兽世界又来到了巫师世界，快哉！快哉！,2023-04-25 19:15:30,2023-04-25 19:15:30,True,0,0,0,0,True,False,False,True,,22,False,,
76561199217787491,22,7,3820,3604,1162,2023-05-03 00:54:27,137268234,schinese,很好玩！,2023-04-25 18:29:34,2023-04-25 18:29:34,True,0,0,0,0,True,False,False,True,,4,False,,
76561199487440712,4,1,2085,1818,989,2023-05-02 22:50:58,137268097,schinese,值得入手.不会后悔,2023-04-25 18:24:19,2023-04-25 18:24:19,True,0,0,0,0,True,False,False,True,,9,False,,
76561198973599398,10,1,6920,126,6836,2023-04-26 00:25:35,137267828,schinese,我到现在都还记得那个夜晚，那间酒馆，那个弹琴的吟游诗人小姐。不过题外话，当我读百年孤独的时候我想找首配乐，最后发现那首充满着古老传奇与命运之感的爱情之歌是最合适不过的了，于是当这首旋律响起的时候，我脑中浮现的不只是猎魔人与女术士，二人这种悠长而真挚的情意只属于彼此，别的谁都不行。希望明天醒来的时候还能闻到醋栗和丁香，希望明天醒来还能碰触到黑色秀发，希望明天还能望见你的紫色眼眸，只是不再泪眼汪汪。,2023-04-25 18:15:47,2023-04-25 18:15:47,True,0,0,0,0,True,False,False,True,,199,False,,
76561198946924615,29,13,4177,102,4075,2023-05-01 16:05:40,137267621,schinese,还是卖便宜了,2023-04-25 18:08:11,2023-04-25 18:08:11,True,0,0,0,0,True,False,False,True,,6,False,,
76561198258145021,25,2,4397,3094,3380,2023-04-29 18:24:05,137266039,schinese,老爷子带走了凯尔莫罕，也带走了我的心,2023-04-25 17:11:02,2023-04-25 17:11:02,True,0,0,0,0,True,False,False,True,,18,False,,
76561198840301038,22,6,3856,2075,3856,2023-04-25 12:59:54,137264672,schinese,历史第一。PS5还玩了三四十个小时,2023-04-25 16:19:10,2023-04-25 16:19:10,True,0,0,0,0,True,False,False,True,,17,False,,
76561198814952012,25,6,5591,2861,4671,2023-05-02 21:31:09,137263575,schinese,高中玩的时候，总是急着要通关剧情，但拖拉的进度让我想睡觉。大学玩的时候，反而想专注剧情，这反而让我着迷。我发现两种心态会给游戏体验带来很大的差别,2023-04-25 15:34:22,2023-04-25 15:34:22,True,0,0,0,0,True,False,False,True,,72,False,,
76561198876978158,7,1,2947,2947,314,2023-05-02 22:21:27,137263080,schinese,还行,2023-04-25 15:18:46,2023-04-25 15:18:46,True,0,0,0,0,True,True,False,True,,2,False,,
76561199395981745,42,2,22974,0,22974,2022-11-16 08:43:37,137262509,schinese,有十分甚至九分的好玩,2023-04-25 14:55:20,2023-04-25 14:55:20,True,0,0,0,0,True,False,False,True,,10,False,,
76561198892433520,98,41,1166,1016,730,2023-04-27 23:42:45,137262490,tchinese,已经沉迷啦！！！！！！,2023-04-25 14:54:33,2023-04-25 14:54:33,True,0,0,0,0,True,False,False,True,,11,False,,
76561199008375313,10,6,1557,1557,303,2023-04-27 17:58:59,137262170,schinese,经典,2023-04-25 14:40:04,2023-04-25 14:40:04,True,0,0,0,0,True,False,False,True,,2,False,,
76561198998685239,11,3,2040,1568,629,2023-05-02 01:16:21,137260347,schinese,nice,2023-04-25 13:24:22,2023-04-25 13:24:22,True,0,0,0,0,True,False,False,True,,4,False,,
76561199493170929,1,1,2983,2219,2026,2023-04-30 06:19:22,137259631,schinese,好玩,2023-04-25 12:55:53,2023-04-25 12:55:53,True,0,0,0,0,True,False,False,True,,2,False,,
76561198840227927,20,3,3919,3849,2055,2023-05-01 02:00:40,137259617,schinese,好玩,2023-04-25 12:55:29,2023-04-25 12:55:29,True,0,0,0,0,True,False,False,True,,2,False,,
76561199073482249,42,2,2196,2196,1169,2023-05-02 23:58:27,137259361,schinese,太好玩了，玩游戏不玩巫师三就好像看四大名著不看红楼梦，只能度过一个相对失败的人生,2023-04-25 12:44:54,2023-04-25 12:44:54,True,1,0,0.523809552192687988,0,True,False,False,True,,40,False,,
76561198822096590,78,32,7099,0,7099,2022-12-28 17:21:45,137259141,schinese,早在很久前就玩过学习版，如今也是有能力补票并重温了一边画面优化版。我很庆幸认识了杰洛特，于我而言巫师3是rpg启蒙般的存在，是中世纪魔幻世界题材作品的标杆，是与上古卷轴5齐名的经典之作。,2023-04-25 12:36:00,2023-04-25 12:36:00,True,0,0,0,0,True,False,False,True,,93,False,,
76561198815796907,33,8,4545,1777,3787,2023-05-02 02:12:26,137258516,schinese,老父亲的救女儿之旅,2023-04-25 12:10:17,2023-04-25 12:10:17,True,0,0,0,0,True,False,False,True,,9,False,,
76561198430292868,94,14,6156,0,6156,2023-03-22 23:58:26,137256756,schinese,坏游戏 让人凤,2023-04-25 11:04:33,2023-04-25 11:04:33,True,0,1,0,0,True,False,False,True,,7,False,,
76561199089293979,49,1,8733,5237,6161,2023-05-02 23:54:35,137252261,tchinese,真的是良心遊戲，不推不行,2023-04-25 08:40:44,2023-04-25 08:40:44,True,0,0,0,0,True,False,False,True,,12,False,,
76561198968523915,85,5,3627,1100,3384,2023-04-29 20:35:49,137252073,schinese,Good game!,2023-04-25 08:36:19,2023-04-25 08:36:19,True,1,0,0.52173912525177002,0,True,False,False,True,,10,False,,
76561198836243119,6,2,2920,1811,2343,2023-04-29 10:24:40,137251575,schinese,剧情丰富,2023-04-25 08:19:03,2023-04-25 08:19:03,True,0,0,0,0,True,False,False,True,,4,False,,
76561199376287500,14,1,197,1,197,2023-04-25 05:50:19,137246833,schinese,现在的游戏真太卷了，给好评的前提是进入得了游戏。,2023-04-25 05:50:13,2023-04-25 05:50:13,False,0,0,0.476190477609634399,0,True,False,False,True,,24,False,,
76561199132599488,24,1,990,18,990,2023-04-25 02:46:00,137239601,schinese,好玩,2023-04-25 02:46:10,2023-04-25 02:46:10,True,0,0,0,0,True,False,False,True,,2,False,,
76561198995166377,14,2,4399,4152,1927,2023-05-03 07:11:29,137236393,schinese,goodgood;,2023-04-25 01:29:30,2023-04-25 01:29:30,True,0,0,0,0,True,False,False,True,,9,False,,
76561199082007917,6,1,6933,3642,5202,2023-05-03 01:10:00,137236194,schinese,结论是剧情蛮喜欢的，很多细节做的很用心。而且没玩过1和2对玩3没太大影响。;目前70小时看完一周目剧情，技能点没怎么用，一些套装打造也没怎么弄，魔药也没怎么喝。;从头开始打算过一下死而无憾，相信难度上来了会逼自己去用这些系统做提升。;昆特牌还是没怎么收集没怎么研究牌组,2023-04-25 01:24:49,2023-04-25 01:24:49,True,0,0,0,0,True,False,False,True,,134,False,,
76561198972654552,66,1,5956,5956,2569,2023-05-03 00:17:14,137235188,schinese,好玩！,2023-04-25 01:01:48,2023-04-25 01:01:48,True,0,0,0,0,True,False,False,True,,3,False,,
76561198409861184,22,1,3810,3810,1168,2023-04-28 13:27:15,137235067,schinese,神作中的神作,2023-04-25 00:59:21,2023-04-25 00:59:21,True,0,0,0,0,True,False,False,True,,6,False,,
76561198101047710,16,10,18108,1675,17948,2023-04-30 15:28:56,137233603,schinese,铠甲，刀剑，魔法，哈哈都是我喜欢的，剧情也不错，非常值得玩的一款游戏！,2023-04-25 00:26:40,2023-04-25 00:26:40,True,0,0,0,0,True,False,False,True,,35,False,,
76561198863288398,38,6,5925,0,5925,2023-04-15 16:51:11,137232679,schinese,第一次玩国外的RPG，入手完全是因为促销太便宜了，30块钱买了这款号称神作的经典。用了3个多月终于通关主体+2个DLC，总体感觉，和国产武侠RPG完全不同的风格，发现国外的开放世界游戏，重在构建一个近乎真实的世界，探索体验那个世界是开放世界游戏的核心。作为一个剧情向的RPG玩家，觉得巫师3的剧情没有太吸引我，主线任务就是各种找人找东西，加上文化的隔阂并不太有代入感。倒是体验这个世界本身可能感受更新奇一些。总而言之，我还是更适合线性推进、剧情跌宕起伏有深度的RPG。,2023-04-25 00:05:33,2023-04-25 00:05:33,True,0,0,0,0,True,False,False,True,,234,False,,
76561198307510984,80,5,5641,4544,4833,2023-04-30 22:19:11,137231475,schinese,好玩是好玩，就是尼玛今天遇到的bug太恶心了，读档、重启屁用没有。超越时空过毒气那个场景，杰洛特呼吸爬到高处都不会回复，呼吸没了就一直扣血，爬到没毒气的石头上呼吸又不会回复一直扣血，必死，你让我一口气冲过去是吧。我不知道是不是只有我遇到了，反正把我很气，鼠鼠我很愤怒！,2023-04-24 23:39:03,2023-04-25 00:00:46,False,0,0,0,0,True,False,False,True,,134,True,,
76561199233574880,138,30,13687,734,13306,2023-04-26 15:44:39,137229748,schinese,其他都挺不错的，绝对的经典，就是史凯力格群岛的收集品过于司马,2023-04-24 23:00:54,2023-04-24 23:00:54,True,0,0,0,0,True,False,False,True,,30,False,,
76561198851090489,60,6,4827,626,4663,2023-04-25 22:14:46,137229588,schinese,真滴牛皮~~~,2023-04-24 22:57:04,2023-04-24 22:57:04,True,0,0,0,0,False,False,False,True,,7,False,,
76561198160507914,56,12,841,531,423,2023-04-30 11:47:58,137229470,schinese,好,2023-04-24 22:54:17,2023-04-24 22:54:17,True,0,0,0,0,True,False,False,True,,1,False,,
76561199211018175,10,1,322,322,306,2023-05-02 21:44:07,137225787,schinese,昨天刚下载的，本来昨天晚上还玩得好好的，今天下午兴冲冲想继续玩耍，结果一直给我报错，游戏一直崩溃，几乎所有网上的方法我都试了，不论是最基础的卸载重下，检测文件完整性，电脑重启，还是他们推荐的从文件进入，下载vc++游戏库，修复dill文件，游戏里面的设置我也全部调的最低，也是从d11进入的，我真的不明白为什么，为什么昨天我还玩的好好的，今天怎么都玩不了，想退款也退款不了，真的让我太失望了，或许这是一款神作，但是我却没法进入体验，唉。,2023-04-24 21:34:05,2023-04-24 21:34:05,False,0,0,0,0,True,False,False,True,,218,False,,
76561198371799913,19,3,318,311,6,2023-04-28 22:48:06,137224903,schinese,更新完了真的是必玩之作，没什么好说的！,2023-04-24 21:11:21,2023-04-24 21:11:21,True,0,1,0,0,True,False,False,True,,19,False,,
76561199368920619,11,2,582,23,559,2023-04-24 22:44:10,137223768,schinese,太好玩了;,2023-04-24 20:42:52,2023-04-24 20:42:52,True,0,0,0,0,True,False,False,True,,5,False,,
76561198368046464,22,7,1476,1476,321,2023-05-01 23:21:09,137223032,schinese,休息日，雨天，下午，热茶在旁边，老婆带孩子在睡觉，我一个人窝进书房，打开PC启动巫师3，跟随杰洛特冒险。这个下午是我最放松，最幸福的时光。,2023-04-24 20:23:08,2023-04-24 20:23:08,True,24,4,0.737916469573974609,0,True,False,False,True,,69,False,,
76561199106274701,29,3,278,8,278,2023-04-24 19:24:20,137221113,schinese,傻逼登入方式，人机检验为什么我要证明我是个人证明这么多次？傻逼,2023-04-24 19:25:06,2023-04-24 19:25:06,False,0,1,0,0,True,False,False,True,,31,False,,
76561198957679015,18,13,3109,3109,447,2023-05-03 02:20:25,137220054,schinese,帅呆了,2023-04-24 18:50:24,2023-04-24 18:50:24,True,0,0,0,0,True,False,False,True,,3,False,,
76561199366021725,27,4,4429,18,4411,2023-04-24 20:57:48,137218226,schinese,旷世之作，在我玩过的RPG中是与老滚5同属于顶峰的作品。尤其是次世代更新后体验更佳，各方面都不错，属于是老少皆宜了,2023-04-24 17:41:09,2023-04-24 17:41:09,True,0,0,0,0,True,False,False,True,,57,False,,
76561199079100360,40,1,12398,0,12398,2023-03-11 17:52:13,137217114,schinese,神作,2023-04-24 16:57:50,2023-04-24 16:57:50,True,1,0,0.523809552192687988,0,True,False,False,True,,2,False,,
76561198312446865,2,1,1032,19,1013,2023-04-24 16:57:57,137216678,schinese,非常nice,2023-04-24 16:39:10,2023-04-24 16:39:10,True,0,0,0,0,True,False,False,True,,6,False,,
76561199441094897,7,3,2279,2288,14,2023-05-02 23:10:41,137215914,schinese,学习新思想，争做新青年，国家尚未富强，怎谈儿女情长，欣逢盛世，当不负盛世。愿中华儿女，摆脱爱情，挣脱束缚，自立自强。青春逢盛世，奋斗正当时，我们要向着红旗指引的方向，以实干笃定前行，以奋斗开启未来。,2023-04-24 16:07:49,2023-04-24 16:07:49,True,0,0,0.476190477609634399,0,True,False,False,True,,99,False,,
76561198811673808,53,12,743,0,743,2022-09-09 10:49:13,137214378,schinese,一定认真看剧情，才能体会其中的魅力!,2023-04-24 15:02:31,2023-04-24 15:02:31,True,1,0,0.516129076480865479,0,True,False,False,True,,18,False,,
76561199090004427,8,1,3330,3330,408,2023-04-26 20:09:17,137213659,schinese,很不错的游戏，适合慢慢玩，每个任务都各有特点，就是黑乎乎的时候有些吓人。,2023-04-24 14:29:45,2023-04-24 14:29:45,True,0,0,0,0,True,False,False,True,,36,False,,
76561199199571408,29,1,5375,1687,4653,2023-04-28 23:59:11,137213123,schinese,好玩，爱来自中国;,2023-04-24 14:07:00,2023-04-24 14:07:00,True,0,0,0,0,True,False,False,True,,9,False,,
76561199012445333,26,1,8420,1970,8167,2023-04-24 23:23:10,137212143,schinese,我只能说，这样一款好的游戏就像酒一样，可以让我慢慢品味。不急不躁地听完每一句台词，骑着马去接猎魔委托，因为我猜不到每一个任务随时可能给我的不一样的惊喜，虽然已经快是十年前的游戏了，但是画质，还有人物的表情、动作、台词都恰到好处，每一个重要人物的性格都刻画得很好，你很清楚主角是一个什么样的人，从而在关键时刻做出最准确的抉择，可能这就是这款游戏的魅力。我到目前为止玩了136个小时了，一周目还没结束，我的一大爱好是打昆特牌，几乎跟所有的NPC打过牌，当然也集齐了所有的牌。,2023-04-24 13:24:02,2023-04-24 13:24:02,True,0,0,0,0,True,False,False,True,,235,False,,
76561199440118488,3,2,1928,1928,304,2023-05-03 00:04:14,137211715,schinese,还可以,2023-04-24 13:05:22,2023-04-24 13:05:22,True,0,0,0,0,True,False,False,True,,3,False,,
76561198283832487,45,6,9896,354,9896,2023-04-23 17:17:19,137211191,schinese,对味，猛,2023-04-24 12:43:58,2023-04-24 12:48:39,True,0,0,0,0,True,False,False,True,,4,True,,
76561199380368252,22,1,713,23,689,2023-04-24 16:46:07,137211086,schinese,.;,2023-04-24 12:39:01,2023-04-24 12:39:01,True,0,0,0,0,True,False,False,True,,2,False,,
76561199072390596,22,1,7514,3070,6549,2023-04-28 21:31:04,137210943,schinese,前天打完主线，昨晚打完石之心，今天还是在疯狂想女儿，希里我的希里，为了再见一面打算二周目孤狼了;;话说，有没有类似巫师三的游戏啊，打完狂猎后希里笑着做了猎魔人就走了，感觉空落落的，哎,2023-04-24 12:33:18,2023-04-24 12:33:18,True,0,0,0,0,True,False,False,True,,91,False,,
76561199238370095,12,1,13947,0,13947,2022-06-24 14:22:55,137208439,schinese,新送的次时代画质很好，就是卡成ppt了,2023-04-24 11:02:36,2023-04-24 11:02:36,True,0,0,0,0,True,False,False,True,,19,False,,
76561199163498649,13,1,4919,3917,4220,2023-04-26 02:02:41,137208366,schinese,引人入胜;,2023-04-24 11:00:10,2023-04-24 11:00:10,True,0,0,0,0,True,False,False,True,,5,False,,
76561198346106823,48,23,5774,582,5616,2023-04-26 13:42:25,137205851,schinese,很棒，剧情很不错！！！,2023-04-24 09:33:12,2023-04-24 09:33:12,True,1,0,0.523809552192687988,0,True,False,False,True,,11,False,,
76561199477168883,1,1,6467,6467,1038,2023-05-01 09:56:01,137205172,schinese,真不错入手的第一款游戏。大家别笑话我才退坑联盟,2023-04-24 09:11:20,2023-04-24 09:11:20,True,0,0,0,0,True,False,False,True,,23,False,,
76561198195417727,99,3,12737,4870,9852,2023-05-03 07:23:44,137204238,schinese,神作 有史以来最伟大得RPG,2023-04-24 08:42:05,2023-04-24 08:42:05,True,0,0,0,0,True,False,False,True,,14,False,,
76561198838805358,79,6,5467,5,5467,2023-04-23 01:44:20,137182912,schinese,好玩到疯掉、、、,2023-04-24 00:36:27,2023-04-24 00:36:27,True,0,0,0,0,True,False,False,True,,8,False,,
76561198311851384,29,1,1666,1666,1484,2023-04-26 17:21:00,137180797,schinese,剧情真的不错，养成类装备也吊。第一次玩这类游戏，good;,2023-04-23 23:57:42,2023-04-23 23:57:42,True,0,0,0,0,True,False,False,True,,29,False,,
76561198975873823,43,4,932,420,511,2023-04-30 03:37:07,137179102,schinese,曾经是盗版用户，现在有经济能力了就回来补个票！只想说，波兰蠢驴快把巫师4卖给我谢谢,2023-04-23 23:26:56,2023-04-23 23:26:56,True,0,0,0,0,True,False,False,True,,41,False,,
76561199078345977,3,1,6162,6163,242,2023-05-03 02:37:00,137177465,schinese,新手建议剧情模式，一开始建议多练练找找手感，还刚开始玩，不建议晕3D的玩家玩，不然估计要和我一样边吃晕车药边玩了=。=,2023-04-23 23:04:33,2023-04-23 23:04:33,True,0,0,0,0,True,False,False,True,,59,False,,
76561198928856260,31,21,6960,1092,6960,2023-04-23 21:08:15,137175758,schinese,一款跨时代的RPG游戏！其内容之丰富、玩法之多样，足以让人沉醉其中。在巫师3的世界里，既可以推着主线寻找自己挚爱的女儿，又可以在各地接受委托，感受猎魔人的职责，甚至可以花上好几个晚上的时间，就为了收集一套完整的昆特牌。甚至在后来的好多游戏里都能看到一点巫师3的影子（大表哥2、只狼、老头环……），绝对是我心目中的神作。;PS：当渣男的都没有好下场。我的椰奶，我的特莉丝呜呜呜,2023-04-23 22:34:04,2023-04-23 22:34:04,True,0,0,0,0,True,False,False,True,,187,False,,
76561198316447746,62,10,2694,2254,2310,2023-05-01 15:51:54,137175542,schinese,来局昆特牌,2023-04-23 22:29:53,2023-04-23 22:29:53,True,0,0,0,0,False,False,False,True,,5,False,,
76561198878780632,18,4,474,7,474,2023-04-23 22:07:49,137174403,schinese,.,2023-04-23 22:08:12,2023-04-23 22:08:12,False,0,1,0.476190477609634399,0,True,False,False,True,,1,False,,
76561199386964689,24,23,453,0,453,2022-12-23 14:13:28,137174070,schinese,打不完了,2023-04-23 22:01:35,2023-04-23 22:01:35,True,0,0,0,0,True,False,False,True,,4,False,,
76561198219210393,15,3,3141,3143,1265,2023-04-28 12:37:12,137173475,schinese,好,2023-04-23 21:51:11,2023-04-23 21:51:11,True,0,0,0,0,True,False,False,True,,1,False,,
76561198844656176,127,3,6955,5460,2983,2023-05-01 23:00:49,137171326,schinese,牛牛牛游戏剧情没得说,2023-04-23 21:11:45,2023-04-23 21:11:45,True,0,0,0,0,True,False,False,True,,10,False,,
76561199386366368,10,2,705,185,705,2023-04-21 21:50:52,137171061,schinese,不错,2023-04-23 21:06:03,2023-04-23 21:06:03,True,0,0,0,0,True,False,False,True,,2,False,,
76561199288586231,26,2,14639,1751,13678,2023-05-03 00:15:41,137170938,schinese,excellent！,2023-04-23 21:03:48,2023-04-23 21:03:48,True,0,0,0,0,True,False,False,True,,10,False,,
76561198399145247,339,4,2390,1852,1380,2023-05-02 23:23:19,137170628,schinese,沉下心来你会爱上这个游戏，好的作品与人之间往往在互相筛选。吐槽一点：打桩的时候跟装了GPS一样，捡东西和点灯的时候跟迷路了一样死活对不准,2023-04-23 20:57:19,2023-04-23 20:57:19,True,0,0,0,0,True,False,False,True,,68,False,,
76561199486191425,19,13,383,383,184,2023-04-28 10:39:46,137170483,schinese,慕名前来,2023-04-23 20:54:15,2023-04-23 20:54:15,True,0,0,0,0,True,False,False,True,,4,False,,
76561199356845661,9,2,536,536,471,2023-04-23 20:54:37,137168689,schinese,傻逼游戏傻逼战斗系统，挥剑跟他妈便秘一样，锁敌就他妈一直锁着还不让我跑，食尸鬼野狗是你亲妈的坟墓吗要一直盯着，傻逼，操你妈,2023-04-23 20:17:09,2023-04-23 20:17:09,False,4,0,0.51811593770980835,0,True,False,False,True,,61,False,,
76561198850935358,20,5,1428,1428,205,2023-05-01 17:59:24,137168292,schinese,很好玩;,2023-04-23 20:08:28,2023-04-23 20:08:28,True,0,0,0,0,True,False,False,True,,4,False,,
76561199073930383,92,4,12188,3,12188,2023-04-19 21:50:00,137168239,schinese,剧情贼棒！我心中的最佳游戏,2023-04-23 20:07:16,2023-04-23 20:07:16,True,0,0,0,0,True,False,False,True,,13,False,,
76561198342524209,127,25,4121,0,4121,2022-12-25 16:31:29,137167274,schinese,10/10;CDPR成名之作，神作不解释。,2023-04-23 19:46:34,2023-04-23 19:46:34,True,0,0,0,0,True,False,False,True,,21,False,,
76561199029176401,43,3,6312,276,6312,2023-04-23 19:12:21,137166046,schinese,GOOD GAME;,2023-04-23 19:22:21,2023-04-23 19:22:21,True,0,0,0,0,True,False,False,True,,10,False,,
76561198129947454,14,8,635,477,281,2023-05-02 22:32:12,137165743,schinese,如同美酒，需要细品,2023-04-23 19:14:42,2023-04-23 19:14:42,True,0,0,0,0,True,False,False,True,,9,False,,
